Date,Return
2016-01-31,-0.011728171868970433
2016-02-29,-0.031518332219754225
2016-03-31,0.009823630783876765
2016-04-30,-0.05474188331406998
2016-05-31,0.0013398196667598287
2016-06-30,0.02738535920272505
2016-07-31,0.016666224761068073
2016-08-31,0.06392319053341135
2016-09-30,0.035461817405063566
2016-10-31,0.0478633327204583
2016-11-30,-0.042867093354356414
2016-12-31,0.013047004992562415
2017-01-31,0.02428215024665234
2017-02-28,0.03927930890671855
2017-03-31,0.03787519363977919
2017-04-30,0.01642274314661301
2017-05-31,0.020406241197510375
2017-06-30,-0.013504747351316952
2017-07-31,0.013507509600277034
2017-08-31,0.04026249550340186
2017-09-30,-0.017654397764261177
2017-10-31,-0.002747280606045583
2017-11-30,0.056302589311136894
2017-12-31,0.009111079339013629
2018-01-31,0.002546540030798362
2018-02-28,0.0034021595243172156
2018-03-31,0.015563310271911582
2018-04-30,-0.033451426724616734
2018-05-31,0.05018556228018006
2018-06-30,-0.02179060705849396
2018-07-31,0.022079466666908396
2018-08-31,0.04952602453645305
2018-09-30,-0.034795103217542145
2018-10-31,0.0035617192825345145
2018-11-30,0.006693408939312305
2018-12-31,-0.014731181411287701
2019-01-31,-0.010494864117096273
2019-02-28,0.09459152486925426
2019-03-31,-0.0032098581604748447
2019-04-30,0.01577591129477818
2019-05-31,0.01104692500424073
2019-06-30,-0.034955483732517556
2019-07-31,0.039073951263837226
2019-08-31,-0.016791665344706965
2019-09-30,0.01798468874158269
2019-10-31,-0.004625588455280433
2019-11-30,0.028445330891467738
2019-12-31,0.03527470229863257
2020-01-31,-0.006775003118585834
2020-02-29,0.006874579214670212
2020-03-31,0.05790797487125057
2020-04-30,0.030268451253561663
2020-05-31,-0.003762289483139742
2020-06-30,-0.05229868685859536
2020-07-31,-0.0021747963220988525
2020-08-31,0.07256416154551511
2020-09-30,-0.018522105157655885
2020-10-31,0.01714644295058143
2020-11-30,0.014803159009907642
2020-12-31,-0.04791432878282374
2021-01-31,-0.004180283205685052
2021-02-28,-0.029226001137119564
2021-03-31,-0.039707847090967086
2021-04-30,0.04331036118945118
2021-05-31,0.0070339968800609
2021-06-30,0.059686798979388736
2021-07-31,0.04107326019933075
2021-08-31,0.022582179700305148
2021-09-30,0.029863884760491295
2021-10-31,-0.0059520997062049354
2021-11-30,-0.010858013171750083
2021-12-31,0.05913019017929426
2022-01-31,-0.012758144257297183
2022-02-28,0.05580288707297576
2022-03-31,-0.009183180328440083
2022-04-30,0.0029328359996850916
2022-05-31,0.03179516429804574
2022-06-30,0.00487806907020092
2022-07-31,-0.05831824975546139
2022-08-31,0.041151487700259115
2022-09-30,0.025043115468194956
2022-10-31,-0.026099189038907195
2022-11-30,-0.018527254227412946
2022-12-31,-0.03336030037666757
2023-01-31,0.020012125433933884
2023-02-28,0.047151611186374176
2023-03-31,0.013634765257429383
2023-04-30,-0.011162213292578355
2023-05-31,-0.008447277999328647
2023-06-30,-0.011834953793072606
2023-07-31,0.0004099062342700806
2023-08-31,0.041872422430566617
2023-09-30,0.015253119441337452
2023-10-31,-0.0016996066444086733
2023-11-30,0.03858282223609101
2023-12-31,0.01499201155181349
2024-01-31,0.005781785015726425
2024-02-29,-0.004658768793804656
2024-03-31,0.034378720344163075
2024-04-30,0.019880858018954235
2024-05-31,-0.01420083420031069
2024-06-30,-0.04923696740619388
2024-07-31,0.05965814582818525
2024-08-31,0.00024375281683209488
2024-09-30,-0.045120541528138575
2024-10-31,-0.021170143744166803
2024-11-30,-0.01949986521466702
2024-12-31,0.01304304543512016
2025-01-31,0.03426650657099693
2025-02-28,0.023546158348028125
2025-03-31,-0.048193039992938544
2025-04-30,-0.0066821423382560415
2025-05-31,0.004436501533330201
2025-06-30,0.024373332764113725
2025-07-31,0.023871785482248213
2025-08-31,0.02803122105251943
2025-09-30,0.010368691527396912
2025-10-31,-0.06260038970553226
2025-11-30,0.08213699034698112
2025-12-31,0.022359902034629488
