Date,Return
2016-01-31,-0.009910905486251613
2016-02-29,0.03318311674022745
2016-03-31,0.031935174327878034
2016-04-30,0.046568462907697186
2016-05-31,0.04891142244683919
2016-06-30,0.026670863916470902
2016-07-31,0.020685937691239567
2016-08-31,-0.0008202278579614065
2016-09-30,-0.05820097548267909
2016-10-31,-0.05348763101223658
2016-11-30,0.027288989930727793
2016-12-31,0.06480189339366578
2017-01-31,-0.08118668782612216
2017-02-28,0.0744546088488889
2017-03-31,0.008343344577300444
2017-04-30,0.028305956905030565
2017-05-31,-0.020260308618928087
2017-06-30,-0.0495637845645322
2017-07-31,-0.003453141877351811
2017-08-31,0.01775333920775704
2017-09-30,-0.0015968014082904484
2017-10-31,0.02887132418679179
2017-11-30,0.04218948849906565
2017-12-31,-0.0012022288322211493
2018-01-31,-0.031116496909788804
2018-02-28,-0.02073402642355025
2018-03-31,0.014517329107787498
2018-04-30,0.009591533202656
2018-05-31,0.01671950947256837
2018-06-30,-0.0051398646743359335
2018-07-31,0.06369099190843487
2018-08-31,0.022321243500465267
2018-09-30,0.005850952636086844
2018-10-31,-0.0320488226194314
2018-11-30,0.0237223245703101
2018-12-31,0.019488465426453876
2019-01-31,0.06699796314200478
2019-02-28,0.057001387879699064
2019-03-31,0.06010763649255882
2019-04-30,-0.016880459595327694
2019-05-31,0.03708942463286259
2019-06-30,0.06464346292130747
2019-07-31,-0.014454523024109045
2019-08-31,0.04883942113563658
2019-09-30,-0.007465016444063156
2019-10-31,-0.020942613260293907
2019-11-30,0.012424846643718799
2019-12-31,-0.06738996481713312
2020-01-31,0.04710186246496234
2020-02-29,-0.024513751068238502
2020-03-31,-0.2
2020-04-30,0.13971956439242222
2020-05-31,0.10232314802763597
2020-06-30,-0.033034037607989925
2020-07-31,-0.03201100377442147
2020-08-31,0.09116320786557154
2020-09-30,-0.004077296347421296
2020-10-31,-0.004085182065462326
2020-11-30,0.10302573926745302
2020-12-31,0.007546175503129938
2021-01-31,-0.07194795166204516
2021-02-28,-0.008907914453129908
2021-03-31,0.07563976776553935
2021-04-30,0.007479664626903839
2021-05-31,0.016096279409991896
2021-06-30,0.04490942463362152
2021-07-31,-0.030520856402239293
2021-08-31,0.1108294920448723
2021-09-30,-0.03228246953833731
2021-10-31,0.006576648580266981
2021-11-30,0.03908321631351389
2021-12-31,0.044238484390177316
2022-01-31,-0.10032052644443729
2022-02-28,-0.0004181164731879433
2022-03-31,0.014571126108632534
2022-04-30,-0.024487812492523475
2022-05-31,-0.04062291695321388
2022-06-30,-0.09493934486532325
2022-07-31,0.07956240285583462
2022-08-31,-0.016594828060836918
2022-09-30,-0.13083934365464114
2022-10-31,0.08304690920310519
2022-11-30,0.0736439999082858
2022-12-31,-0.021829911084079674
2023-01-31,0.05738472202856046
2023-02-28,0.007514169481401286
2023-03-31,-0.08101611307052164
2023-04-30,0.011465748215974679
2023-05-31,-0.025114664608559763
2023-06-30,0.017989212334773484
2023-07-31,0.048506286993711956
2023-08-31,0.028602848652737697
2023-09-30,-0.06889488879323406
2023-10-31,-0.06252518300026005
2023-11-30,0.15680983980112453
2023-12-31,0.12769892640650118
2024-01-31,-0.002443151228534012
2024-02-29,0.043194029199467646
2024-03-31,0.07292520192717987
2024-04-30,-0.07753500369598165
2024-05-31,0.01729676687700992
2024-06-30,-0.016962102140476384
2024-07-31,0.038885948977707724
2024-08-31,0.005382939608417958
2024-09-30,0.08812022520237052
2024-10-31,-0.012947847934051213
2024-11-30,0.025551809998128686
2024-12-31,-0.02444242711343402
2025-01-31,0.024444637548672356
2025-02-28,-0.0612583643337835
2025-03-31,-0.01969001991374237
2025-04-30,0.049748351469535504
2025-05-31,0.04714644445410561
2025-06-30,0.03887316462458423
2025-07-31,-0.016083770240110984
2025-08-31,0.035908600076982045
2025-09-30,-0.010199445657918936
2025-10-31,0.028636613978463246
2025-11-30,-0.05159972720314189
2025-12-31,0.024942858934859216
